geoid,NAME,geo_type,state_fips,place_fips,zcta,acs_year,pop_total,age_median,race_white,race_black,race_asian,race_hispanic,households,avg_household_size,income_median_hh,income_per_capita,poverty_count,poverty_universe,gini_index,housing_units_total,housing_occupied,housing_vacant,housing_owner_occ,housing_renter_occ,home_value_median,gross_rent_median,rent_burden_30_34pct,rent_burden_35_39pct,rent_burden_40_49pct,rent_burden_50plus_pct,rent_burden_universe,gross_rent_pct_income,edu_total_25plus,edu_hs_grad,edu_some_college,edu_associates,edu_bachelors,edu_masters,edu_professional,edu_doctorate,labor_force,employed,unemployed,labor_force_universe,commute_total,commute_car_alone,commute_carpool,commute_transit,commute_wfh,travel_time_aggregate,travel_time_universe,poverty_rate,unemployment_rate_acs,pct_bachelors_plus,homeownership_rate,vacancy_rate,rent_burden_30plus_pct,rent_burden_severe_pct,avg_commute_minutes,pct_transit_commute,pct_wfh,diversity_index
07078,ZCTA5 07078,zcta,,,07078,2023,14183,41.0,7506,290,5457,587,4420,3.21,250001.0,161476.0,473,14183,0.4371,4433,4420,13,3908,512,1627300.0,3363.0,10,0,61,42,512,20.3,8721,246,67,297,2602,2984,1489,779,6646,6389,257,10271,6344,2173,162,1569,2308,181340.0,4036,3.33,3.87,90.06,88.42,0.29,22.07,8.2,44.9,24.73,36.38,0.5698
07079,ZCTA5 07079,zcta,,,07079,2023,18369,36.8,11041,3950,1094,1553,5953,2.68,184769.0,83427.0,1020,16048,0.4969,6131,5953,178,3903,2050,808100.0,2067.0,230,131,54,568,2050,30.5,11033,807,265,408,4108,2721,1089,479,9747,9309,438,14798,9061,3335,268,2246,2554,247435.0,6507,6.36,4.49,76.11,65.56,2.9,47.95,27.71,38.0,24.79,28.19,0.5818
07080,ZCTA5 07080,zcta,,,07080,2023,24215,41.7,13316,2655,3879,4517,8270,2.89,126161.0,49559.0,836,23972,0.3474,8433,8270,163,7041,1229,444100.0,1928.0,224,76,81,171,1229,27.9,17514,4161,1251,1331,4330,2470,254,292,13686,12696,990,19691,12402,9376,988,259,1521,305150.0,10881,3.49,7.23,41.94,85.14,1.93,44.91,13.91,28.0,2.09,12.26,0.6251
07081,ZCTA5 07081,zcta,,,07081,2023,16984,42.4,10400,1894,1854,3198,6615,2.56,146059.0,65501.0,931,16984,0.3976,6844,6615,229,4122,2493,590600.0,2135.0,120,171,143,418,2493,26.4,12040,1441,572,488,4789,2051,525,394,10746,10237,509,13757,10135,6362,644,638,2067,229865.0,8068,5.48,4.74,64.44,62.31,3.35,34.18,16.77,28.5,6.3,20.39,0.5652
07082,ZCTA5 07082,zcta,,,07082,2023,5688,47.6,4443,134,833,383,2079,2.71,194464.0,91031.0,89,5634,0.4833,2107,2079,28,1976,103,686800.0,2726.0,0,11,22,5,103,38.0,3999,643,57,98,1741,852,272,49,3021,2894,127,4556,2840,1978,65,161,624,73945.0,2216,1.58,4.2,72.87,95.05,1.33,36.89,4.85,33.4,5.67,21.97,0.3633
07083,ZCTA5 07083,zcta,,,07083,2023,57036,41.6,17797,20678,6027,10288,19916,2.78,118106.0,49013.0,3454,55342,0.3899,20792,19916,876,14825,5091,425600.0,1938.0,368,455,422,1150,5091,29.5,41216,8769,2383,2780,11257,4246,845,535,33876,31768,2108,48168,31150,21677,2476,2275,3357,851300.0,27793,6.24,6.22,40.96,74.44,4.21,47.04,22.59,30.6,7.3,10.78,0.7275
07086,ZCTA5 07086,zcta,,,07086,2023,16946,37.9,8887,790,2737,6109,8176,2.07,122653.0,84202.0,1077,16891,0.4672,9399,8176,1223,2467,5709,875300.0,2422.0,431,572,460,902,5709,26.7,13814,1666,345,511,5100,2799,722,506,11396,10888,508,14479,10531,3462,232,3603,2476,293925.0,8055,6.38,4.46,66.07,30.17,13.01,41.43,15.8,36.5,34.21,23.51,0.5668
07087,ZCTA5 07087,zcta,,,07087,2023,66375,37.8,17135,3150,2639,54144,25782,2.56,65369.0,34036.0,14020,65818,0.4855,27442,25782,1660,5271,20511,446800.0,1489.0,1412,1475,1788,5843,20511,32.2,45368,12854,2014,2031,8846,2980,647,403,36713,33540,3128,53739,32460,10408,3248,11488,2316,991610.0,30144,21.3,8.52,28.38,20.44,6.05,51.28,28.49,32.9,35.39,7.13,0.2641
07088,ZCTA5 07088,zcta,,,07088,2023,3083,41.9,261,2144,41,590,1140,2.7,92041.0,39548.0,208,3083,0.4022,1140,1140,0,618,522,343700.0,2046.0,12,68,191,81,522,40.6,2184,597,190,96,518,149,19,14,1631,1547,84,2581,1538,971,156,189,81,42765.0,1457,6.75,5.15,32.05,54.21,0.0,67.43,15.52,29.4,12.29,5.27,0.4724
07090,ZCTA5 07090,zcta,,,07090,2023,30760,41.0,23928,745,2698,2631,10676,2.86,212700.0,104216.0,630,30568,0.4759,11093,10676,417,8568,2108,930500.0,2211.0,167,83,50,355,2108,26.4,20161,1806,437,753,7961,5155,1720,622,15392,14857,535,22920,14766,7342,226,1818,5013,352960.0,9753,2.06,3.48,76.67,80.25,3.76,31.07,16.84,36.2,12.31,33.95,0.3793
07092,ZCTA5 07092,zcta,,,07092,2023,6967,48.7,5245,77,859,948,2540,2.69,210100.0,86949.0,195,6852,0.4212,2616,2540,76,2206,334,755600.0,3501.0,25,0,37,197,334,51.0,5012,592,78,294,1466,1213,427,210,3328,3258,70,5564,3238,1707,295,384,798,95035.0,2440,2.85,2.1,66.16,86.85,2.91,77.54,58.98,38.9,11.86,24.64,0.3994
07093,ZCTA5 07093,zcta,,,07093,2023,63321,37.4,21678,2092,4787,47483,25598,2.47,70389.0,39149.0,12547,62786,0.4909,27451,25598,1853,6307,19291,390300.0,1619.0,1847,1190,1554,5795,19291,32.6,45539,10660,1517,2056,9765,4785,989,548,36460,33705,2755,51965,33113,10147,2482,12245,4432,1031450.0,28681,19.98,7.56,35.33,24.64,6.75,53.84,30.04,36.0,36.98,13.38,0.3137
07094,ZCTA5 07094,zcta,,,07094,2023,21437,38.6,8716,1359,7397,4147,8525,2.44,134746.0,65620.0,1262,21066,0.416,9109,8525,584,4200,4325,557800.0,2197.0,170,205,312,718,4325,24.6,15993,2552,581,758,5492,3465,565,502,11842,11119,723,17454,11005,5484,791,1868,2530,272385.0,8475,5.99,6.11,62.68,49.27,6.41,32.49,16.6,32.1,16.97,22.99,0.6742
07095,ZCTA5 07095,zcta,,,07095,2023,20086,38.9,9383,2428,4127,5627,7733,2.59,99718.0,44442.0,1461,19977,0.36,8132,7733,399,4093,3640,361200.0,2077.0,133,352,156,822,3640,27.0,14364,3270,835,1561,2916,1626,245,138,11214,10531,683,16228,10373,6891,691,952,1188,288325.0,9185,7.31,6.09,34.29,52.93,4.91,40.19,22.58,31.4,9.18,11.45,0.6465
07102,ZCTA5 07102,zcta,,,07102,2023,12954,32.3,2336,6555,747,3379,6254,1.74,37093.0,29947.0,3653,11623,0.5406,6574,6254,320,347,5907,293900.0,1141.0,803,452,458,1335,5907,32.1,8787,2553,272,427,1736,641,173,128,6012,5590,422,11195,5395,2201,287,1431,602,169810.0,4793,31.43,7.02,30.48,5.55,4.87,51.6,22.6,35.4,26.52,11.16,0.6401
07103,ZCTA5 07103,zcta,,,07103,2023,36733,31.8,2742,26433,1470,6525,12864,2.58,42397.0,22188.0,10702,33866,0.491,13832,12864,968,3005,9859,259300.0,1289.0,746,578,885,3606,9859,37.8,21601,6452,1632,1251,2839,1144,283,186,15614,14196,1418,27878,13456,7467,902,2678,996,394355.0,12460,31.6,9.08,20.61,23.36,7.0,58.98,36.58,31.6,19.9,7.4,0.4435
07104,ZCTA5 07104,zcta,,,07104,2023,54277,35.6,12581,13286,328,35611,20827,2.57,51199.0,25601.0,12179,53677,0.4594,21762,20827,935,5176,15651,337400.0,1343.0,1385,1217,1608,4208,15651,33.8,35845,8837,1434,1950,5036,2007,171,289,26556,23989,2567,42665,22701,12572,2426,3591,1765,660770.0,20936,22.69,9.67,20.93,24.85,4.3,53.79,26.89,31.6,15.82,7.77,0.4559
07105,ZCTA5 07105,zcta,,,07105,2023,56657,34.6,21023,4063,414,27895,19425,2.75,55752.0,24782.0,9912,53497,0.417,20608,19425,1183,3324,16101,445900.0,1600.0,1594,1169,1879,4486,16101,34.0,37724,16213,943,931,4307,756,357,257,30775,27943,2811,44654,26826,10040,4526,3022,939,862130.0,25887,18.53,9.13,15.05,17.11,5.74,56.69,27.86,33.3,11.27,3.5,0.6147
07106,ZCTA5 07106,zcta,,,07106,2023,35999,35.3,673,27290,1588,5431,12753,2.82,48105.0,28288.0,7546,35879,0.5073,13633,12753,880,4411,8342,321400.0,1221.0,451,375,1082,2877,8342,40.1,23880,7807,1126,1834,2932,931,137,181,18530,15758,2714,28051,15480,8327,1590,3508,1119,570770.0,14361,21.03,14.65,17.51,34.59,6.45,57.36,34.49,39.7,22.66,7.23,0.4003
07107,ZCTA5 07107,zcta,,,07107,2023,42132,36.4,7783,14268,563,23426,15279,2.75,49892.0,26486.0,9601,42065,0.5098,16084,15279,805,4995,10284,353300.0,1259.0,745,467,923,3039,10284,32.4,27485,9790,1329,1137,2437,698,171,129,20365,18134,2231,31896,17433,9614,2396,3122,729,511560.0,16704,22.82,10.96,12.5,32.69,5.0,50.31,29.55,30.6,17.91,4.18,0.5419
07108,ZCTA5 07108,zcta,,,07108,2023,28317,32.2,703,22066,200,5375,11414,2.47,33960.0,22838.0,10167,28209,0.5518,12862,11414,1448,1977,9437,326900.0,1098.0,950,738,797,3121,9437,36.7,17057,5402,1222,1664,2192,660,3,44,12209,10792,1417,20747,9936,5304,655,2558,509,317380.0,9427,36.04,11.61,17.0,17.32,11.26,59.4,33.07,33.7,25.74,5.12,0.3561
07109,ZCTA5 07109,zcta,,,07109,2023,37785,41.1,16793,2380,3331,20009,14151,2.67,90164.0,41357.0,3891,37739,0.4341,15045,14151,894,7975,6176,405500.0,1596.0,480,453,541,1842,6176,33.8,26918,7917,1381,1977,6061,1635,459,269,21606,19388,2190,31416,18973,13461,1911,1627,1177,571880.0,17796,10.31,10.14,31.3,56.36,5.94,53.69,29.83,32.1,8.58,6.2,0.5103
07110,ZCTA5 07110,zcta,,,07110,2023,29746,40.3,19251,836,3313,7346,11575,2.57,115215.0,57028.0,1711,29746,0.4046,11981,11575,406,7936,3639,489900.0,1698.0,260,313,277,850,3639,29.5,21539,4704,851,1667,6354,3500,675,287,17002,16138,854,24361,15819,10019,655,1540,3222,421155.0,12597,5.75,5.02,50.22,68.56,3.39,46.72,23.36,33.4,9.74,20.37,0.507
07111,ZCTA5 07111,zcta,,,07111,2023,60334,34.9,3018,47457,450,8031,22166,2.7,59232.0,29823.0,10829,59783,0.4655,24176,22166,2010,6494,15672,291500.0,1324.0,1600,802,1385,3919,15672,30.6,40043,12820,2962,2986,5609,2286,524,491,32812,29977,2810,48076,28828,15996,4557,4519,1942,915960.0,26886,18.11,8.56,22.25,29.3,8.31,49.17,25.01,34.1,15.68,6.74,0.361
07112,ZCTA5 07112,zcta,,,07112,2023,27633,35.3,864,23609,272,2463,10809,2.55,55171.0,29657.0,5984,27587,0.495,11779,10809,970,3237,7572,306100.0,1334.0,519,443,473,2425,7572,33.2,17875,6046,1535,1160,2256,865,0,13,14184,12272,1912,21816,11989,6558,1017,2972,777,372815.0,11212,21.69,13.48,17.53,29.95,8.23,50.98,32.03,33.3,24.79,6.48,0.261
07114,ZCTA5 07114,zcta,,,07114,2023,12658,40.3,2044,5961,149,4196,4234,2.24,34167.0,19430.0,3231,9484,0.5396,4694,4234,460,962,3272,384700.0,616.0,234,260,246,1031,3272,34.8,9771,2818,149,684,711,176,30,0,4509,3854,655,11095,3587,1817,213,704,304,92995.0,3283,34.07,14.53,9.38,22.72,9.8,54.13,31.51,28.3,19.63,8.48,0.6421
07201,ZCTA5 07201,zcta,,,07201,2023,27725,36.9,8694,5534,380,17901,9512,2.87,62026.0,26985.0,5159,27534,0.4484,10404,9512,892,1893,7619,413000.0,1476.0,778,483,834,2071,7619,33.1,18248,6580,676,1071,2057,520,46,121,15071,13609,1462,21146,12744,7081,2573,1373,595,361335.0,12149,18.74,9.7,15.04,19.9,8.57,54.68,27.18,29.7,10.77,4.67,0.4448
07202,ZCTA5 07202,zcta,,,07202,2023,44638,36.2,8608,6105,917,31384,15284,2.88,68071.0,29405.0,5397,43786,0.4379,15866,15284,582,4008,11276,358000.0,1508.0,1047,674,990,2437,11276,28.9,29378,10530,1432,977,2510,716,411,51,22861,21907,954,34402,21605,13010,2981,2452,1257,486275.0,20348,12.33,4.17,12.55,26.22,3.67,45.65,21.61,23.9,11.35,5.82,0.4494
07203,ZCTA5 07203,zcta,,,07203,2023,22455,39.8,4145,10238,269,8098,8206,2.73,82967.0,40437.0,2318,22373,0.4225,8430,8206,224,4247,3959,336500.0,1499.0,192,197,785,768,3959,31.0,15724,4781,887,1058,2522,1280,210,93,13279,12255,1024,18832,11700,7849,714,1431,969,341540.0,10731,10.36,7.71,26.11,51.75,2.66,49.05,19.4,31.8,12.23,8.28,0.6279
07204,ZCTA5 07204,zcta,,,07204,2023,13965,38.6,5949,1575,1860,5087,5236,2.67,104418.0,48486.0,708,13952,0.3823,5373,5236,137,3122,2114,405800.0,1585.0,90,222,115,265,2114,26.0,10443,2493,557,713,2415,1363,225,71,8861,8437,424,11611,8215,6357,417,455,785,197235.0,7430,5.07,4.79,39.01,59.63,2.55,32.73,12.54,26.5,5.54,9.56,0.6554
07205,ZCTA5 07205,zcta,,,07205,2023,22179,36.3,4116,11490,411,5736,7125,3.11,98558.0,38687.0,2104,21858,0.4041,7550,7125,425,5037,2088,363200.0,1712.0,134,168,145,554,2088,29.6,14779,4236,815,799,2874,1068,201,129,12620,11621,979,17418,11315,7589,584,1434,896,321560.0,10419,9.63,7.76,28.91,70.69,5.63,47.94,26.53,30.9,12.67,7.92,0.6299
07206,ZCTA5 07206,zcta,,,07206,2023,31120,31.9,4243,5752,309,21582,9141,3.38,60992.0,24178.0,5678,30732,0.4471,9712,9141,571,2467,6674,339200.0,1543.0,683,527,549,2165,6674,35.4,18552,6269,459,579,816,578,38,11,14057,13306,728,23389,13022,6974,2324,1702,799,311415.0,12223,18.48,5.18,7.78,26.99,5.88,58.8,32.44,25.5,13.07,6.14,0.4662
07208,ZCTA5 07208,zcta,,,07208,2023,32404,38.4,12206,5821,825,19840,11995,2.69,61873.0,32661.0,4331,32377,0.4391,12958,11995,963,3296,8699,425600.0,1364.0,762,690,958,2295,8699,33.0,21850,8183,1157,1470,3253,1172,144,54,18663,16951,1712,25897,16058,10408,1779,1781,939,455725.0,15119,13.38,9.17,21.16,27.48,7.43,54.09,26.38,30.1,11.09,5.85,0.4503
07302,ZCTA5 07302,zcta,,,07302,2023,55448,34.4,23985,4098,18672,8433,28070,1.96,166854.0,109752.0,3907,55149,0.4501,30163,28070,2093,6816,21254,853700.0,2960.0,1338,1239,904,2314,21254,22.0,45449,3671,634,1062,18194,13418,2596,2172,39686,38405,1281,47786,37691,5354,617,16731,11750,962670.0,25941,7.08,3.23,80.05,24.28,6.94,27.27,10.89,37.1,44.39,31.17,0.6709
07304,ZCTA5 07304,zcta,,,07304,2023,49260,34.6,11951,17454,6772,13914,19841,2.47,68432.0,37625.0,9854,49195,0.4885,21211,19841,1370,5160,14681,489400.0,1572.0,1499,881,1419,3643,14681,31.2,34299,9119,1367,1886,8531,4156,584,360,26050,23790,2243,39125,23170,8369,1232,7744,3424,701505.0,19746,20.03,8.61,39.74,26.01,6.46,50.69,24.81,35.5,33.42,14.78,0.7169
07305,ZCTA5 07305,zcta,,,07305,2023,71643,35.7,11650,30200,11515,19677,26319,2.7,77126.0,38093.0,13552,70703,0.4796,28297,26319,1978,11201,15118,418200.0,1610.0,1423,724,1074,4755,15118,32.7,47652,11919,2751,2988,10735,4176,915,664,35473,32592,2881,55391,31832,13689,2434,9047,4485,1064275.0,27347,19.17,8.12,34.61,42.56,6.99,52.76,31.45,38.9,28.42,14.09,0.6946
07306,ZCTA5 07306,zcta,,,07306,2023,54567,35.7,16276,7141,18163,13445,22988,2.34,75861.0,42183.0,10031,53413,0.4804,24770,22988,1782,5416,17572,502600.0,1619.0,1427,1092,1178,3946,17572,27.8,38714,6802,1303,2008,11605,6092,1017,690,29017,27256,1732,45127,26723,6642,1447,11192,4776,814765.0,21947,18.78,5.97,50.12,23.56,7.19,43.5,22.46,37.1,41.88,17.87,0.7224
07307,ZCTA5 07307,zcta,,,07307,2023,42242,36.4,14840,2550,10217,17545,17345,2.42,80745.0,46496.0,5646,41971,0.4639,18762,17345,1417,6066,11279,574000.0,1708.0,761,606,1094,2634,11279,28.9,31119,6731,1197,1673,8677,4227,725,580,24311,23071,1205,34657,22792,8177,1450,6950,4511,645225.0,18281,13.45,4.96,45.66,34.97,7.55,45.17,23.35,35.3,30.49,19.79,0.6419
07310,ZCTA5 07310,zcta,,,07310,2023,14577,30.7,3998,683,8260,1185,7363,1.96,172946.0,104103.0,1772,14577,0.4598,8149,7363,786,788,6575,880300.0,3456.0,496,176,320,1281,6575,23.7,11404,592,53,214,3340,5664,381,603,10612,10336,276,13268,10216,922,85,4592,3874,234285.0,6342,12.16,2.6,87.58,10.7,9.65,34.57,19.48,36.9,44.95,37.92,0.5949
07311,ZCTA5 07311,zcta,,,07311,2023,1954,30.2,529,20,1095,244,1206,1.62,179928.0,141748.0,64,1954,0.3181,1284,1206,78,0,1206,,3501.0,208,96,69,79,1206,23.6,1726,0,0,0,777,673,116,102,1683,1658,25,1776,1641,95,19,877,494,35285.0,1147,3.28,1.49,96.64,0.0,6.07,37.48,6.55,30.8,53.44,30.1,0.597
07401,ZCTA5 07401,zcta,,,07401,2023,6820,45.7,5084,60,1162,163,2332,2.88,156992.0,93937.0,223,6754,0.539,2505,2332,173,1805,527,764600.0,2648.0,45,22,23,196,527,34.5,4620,366,83,186,1773,1150,306,99,2936,2858,78,5160,2837,1549,51,323,876,75180.0,1961,3.3,2.66,72.03,77.4,6.91,54.27,37.19,38.3,11.39,30.88,0.4146
07403,ZCTA5 07403,zcta,,,07403,2023,7644,43.8,6015,365,227,1471,2981,2.53,126825.0,60357.0,830,7547,0.4373,3079,2981,98,2078,903,396600.0,1773.0,67,133,76,163,903,30.3,5490,1246,418,227,1382,693,67,41,4429,4240,189,6552,4190,3194,185,77,554,104380.0,3636,11.0,4.27,39.76,69.71,3.18,48.62,18.05,28.7,1.84,13.22,0.3406
07405,ZCTA5 07405,zcta,,,07405,2023,17859,41.9,14446,174,1025,2557,6800,2.62,127500.0,67574.0,956,17859,0.4397,6990,6800,190,5425,1375,552500.0,1526.0,48,127,48,310,1375,24.5,12611,2268,681,762,5042,1470,411,251,10457,9726,731,14844,9516,6697,538,509,1721,275165.0,7795,5.35,6.99,56.89,79.78,2.72,38.76,22.55,35.3,5.35,18.09,0.3218
07407,ZCTA5 07407,zcta,,,07407,2023,21287,39.9,12263,2105,2062,6326,7267,2.92,100852.0,40732.0,2114,21231,0.4136,7561,7267,294,4171,3096,456000.0,2025.0,207,198,152,961,3096,30.3,15249,4393,957,1446,3685,1350,229,184,11597,10689,855,17187,10537,7552,812,746,819,264675.0,9718,9.96,7.37,35.73,57.4,3.89,49.03,31.04,27.2,7.08,7.77,0.5607
07410,ZCTA5 07410,zcta,,,07410,2023,35153,39.2,24334,1469,4693,4626,12150,2.88,147952.0,60114.0,2124,35010,0.4075,12392,12150,242,9629,2521,532700.0,1908.0,143,160,231,834,2521,36.3,23606,3347,810,1228,8409,4919,1137,685,18363,17504,859,26840,17228,10778,869,1970,3257,435770.0,13971,6.07,4.68,64.18,79.25,1.95,54.26,33.08,31.2,11.43,18.91,0.4839
07416,ZCTA5 07416,zcta,,,07416,2023,5746,50.6,4654,76,9,948,2615,2.18,90869.0,45150.0,419,5734,0.3924,2837,2615,222,1629,986,263600.0,1346.0,43,33,116,119,986,22.0,4397,1699,465,256,663,199,60,38,3124,2912,212,4915,2858,2266,309,23,208,99220.0,2650,7.31,6.79,21.83,62.29,7.83,31.54,12.07,37.4,0.8,7.28,0.3166
07417,ZCTA5 07417,zcta,,,07417,2023,11035,46.9,8252,615,1291,819,3778,2.92,231184.0,110744.0,354,11035,0.4938,3886,3778,108,3333,445,1218500.0,3328.0,59,39,7,138,445,35.8,7540,680,83,337,3218,1746,666,314,5032,4912,120,8697,4768,2661,224,301,1394,123595.0,3374,3.21,2.38,78.83,88.22,2.78,54.61,31.01,36.6,6.31,29.24,0.4185
07418,ZCTA5 07418,zcta,,,07418,2023,2523,38.0,1961,375,10,241,881,2.86,200296.0,64209.0,25,2523,0.3506,881,881,0,875,6,347800.0,,0,0,0,0,6,,1639,349,79,61,318,309,176,0,1335,1284,51,1977,1108,806,35,15,237,33380.0,871,0.99,3.82,48.99,99.32,0.0,0.0,0.0,38.3,1.35,21.39,0.3647
07419,ZCTA5 07419,zcta,,,07419,2023,10102,44.6,7649,681,230,1720,4409,2.29,109325.0,57329.0,800,10064,0.4356,4637,4409,228,3442,967,297300.0,1721.0,164,54,195,232,967,37.6,7600,1824,642,581,1903,777,172,84,5991,5581,410,8357,5391,3742,380,16,1068,164565.0,4323,7.95,6.84,38.63,78.07,4.92,66.7,23.99,38.1,0.3,19.81,0.3926
07420,ZCTA5 07420,zcta,,,07420,2023,5235,42.9,3585,248,304,1100,1840,2.68,106915.0,41422.0,458,4958,0.3535,1873,1840,33,1282,558,344700.0,1788.0,31,32,125,122,558,38.5,3965,1369,325,196,937,253,61,74,3050,2930,120,4411,2804,2178,231,10,178,68460.0,2626,9.24,3.93,33.42,69.67,1.76,55.56,21.86,26.1,0.36,6.35,0.4813
07421,ZCTA5 07421,zcta,,,07421,2023,7660,46.4,6758,54,88,672,3000,2.54,132419.0,70921.0,237,7649,0.3935,3257,3000,257,2696,304,375500.0,2221.0,89,0,15,88,304,34.6,5808,2033,293,303,1591,381,164,71,4673,4064,609,6288,3978,2766,247,108,850,158720.0,3128,3.1,13.03,38.0,89.87,7.89,63.16,28.95,50.7,2.71,21.37,0.2138
07422,ZCTA5 07422,zcta,,,07422,2023,5216,45.4,4709,4,61,345,2124,2.45,110526.0,60389.0,107,5216,0.3731,2528,2124,404,2078,46,282100.0,,10,0,0,25,46,,3960,896,448,317,1140,426,104,30,3310,3099,211,4580,2975,2106,267,55,527,106090.0,2448,2.05,6.37,42.93,97.83,15.98,76.09,54.35,43.3,1.85,17.71,0.1804
07423,ZCTA5 07423,zcta,,,07423,2023,4230,42.8,3070,47,596,386,1425,2.96,250001.0,133788.0,2,4230,0.4517,1532,1425,107,1297,128,1032800.0,2375.0,0,10,0,8,128,17.7,2640,149,78,65,990,671,356,122,2225,2182,43,3187,2155,1061,89,279,634,55110.0,1521,0.05,1.93,81.02,91.02,6.98,14.06,6.25,36.2,12.95,29.42,0.445
07424,ZCTA5 07424,zcta,,,07424,2023,27475,44.0,19508,1167,1877,6538,10948,2.31,104122.0,51910.0,1246,25276,0.4032,11243,10948,295,7276,3672,477300.0,1771.0,166,315,229,863,3672,28.2,18875,4758,1371,1242,5434,1810,545,212,15626,14641,985,23640,14069,9775,882,668,2122,299780.0,11947,4.93,6.3,42.39,66.46,2.62,42.84,23.5,25.1,4.75,15.08,0.4328
07430,ZCTA5 07430,zcta,,,07430,2023,25375,48.1,19419,538,2890,2657,9756,2.37,128125.0,67069.0,596,22949,0.4577,10058,9756,302,7934,1822,590400.0,2301.0,73,40,206,548,1822,32.2,17245,2243,745,1051,6298,2906,635,459,14290,13500,790,22065,13021,8328,594,676,2903,310275.0,10118,2.6,5.53,59.72,81.32,3.0,47.59,30.08,30.7,5.19,22.29,0.39
07432,ZCTA5 07432,zcta,,,07432,2023,6996,42.7,6185,85,150,774,3001,2.32,140063.0,73397.0,112,6987,0.4198,3112,3001,111,2086,915,586200.0,1837.0,61,60,77,81,915,23.2,5114,867,282,210,1705,934,156,29,3757,3455,302,5820,3428,2404,210,149,596,78380.0,2832,1.6,8.04,55.22,69.51,3.57,30.49,8.85,27.7,4.35,17.39,0.2056
07435,ZCTA5 07435,zcta,,,07435,2023,2430,51.6,2249,11,115,66,1103,2.2,143191.0,71509.0,16,2428,0.3917,1353,1103,250,830,273,465200.0,2091.0,0,28,0,35,273,22.2,1982,587,50,240,508,201,51,0,1402,1272,130,2124,1262,760,17,48,339,31075.0,923,0.66,9.27,38.35,75.25,18.48,23.08,12.82,33.7,3.8,26.86,0.1404
07436,ZCTA5 07436,zcta,,,07436,2023,12676,41.9,10682,159,434,1489,4388,2.85,162763.0,63877.0,393,12412,0.3864,4680,4388,292,4028,360,566900.0,1466.0,16,35,21,65,360,35.5,8914,1527,651,488,2927,1394,384,146,7165,6818,347,10342,6728,4798,319,222,1231,165425.0,5497,3.17,4.84,54.42,91.8,6.24,38.06,18.06,30.1,3.3,18.3,0.2747
07438,ZCTA5 07438,zcta,,,07438,2023,11045,45.7,9127,284,179,1162,4303,2.56,119594.0,53898.0,727,10972,0.4227,4486,4303,183,3825,478,417800.0,1335.0,0,11,77,97,478,29.0,7985,1957,445,496,2216,1023,45,179,6367,6034,333,9112,5706,4491,496,95,548,208550.0,5158,6.63,5.23,43.37,88.89,4.08,38.7,20.29,40.4,1.66,9.6,0.3052
07439,ZCTA5 07439,zcta,,,07439,2023,2231,38.7,1890,4,29,370,857,2.6,104946.0,48506.0,157,2231,0.3952,984,857,127,759,98,311900.0,1390.0,30,15,13,20,98,34.8,1606,480,157,116,347,107,18,0,1422,1298,124,1847,1266,1120,35,0,87,40315.0,1179,7.04,8.72,29.39,88.56,12.91,79.59,20.41,34.2,0.0,6.87,0.2547
07440,ZCTA5 07440,zcta,,,07440,2023,4810,37.2,4134,0,76,723,1598,3.01,147976.0,56698.0,94,4810,0.3756,1598,1598,0,1409,189,514600.0,981.0,26,0,0,21,189,24.8,3343,627,206,221,889,503,120,90,2724,2630,94,3821,2553,1998,142,56,334,57170.0,2219,1.95,3.45,47.92,88.17,0.0,24.87,11.11,25.8,2.19,13.08,0.2385
07442,ZCTA5 07442,zcta,,,07442,2023,11010,39.4,8469,87,694,2077,4142,2.65,119038.0,52389.0,1061,10982,0.3571,4235,4142,93,3298,844,411100.0,1822.0,69,17,60,124,844,21.0,7739,2155,474,497,2029,877,185,110,6513,6258,255,8842,6162,4979,198,274,602,164055.0,5560,9.66,3.92,41.36,79.62,2.2,31.99,14.69,29.5,4.45,9.77,0.3687
07444,ZCTA5 07444,zcta,,,07444,2023,10766,53.3,9714,209,216,823,4699,2.25,113661.0,66163.0,739,10581,0.4681,4908,4699,209,3894,805,488200.0,3297.0,81,20,15,244,805,32.3,8150,1879,496,601,2064,1725,143,32,4997,4792,205,9260,4689,3328,220,199,729,112090.0,3960,6.98,4.1,48.64,82.87,4.26,44.72,30.31,28.3,4.24,15.55,0.1793
07446,ZCTA5 07446,zcta,,,07446,2023,14722,41.1,11301,55,1005,1653,5248,2.79,164767.0,75792.0,444,14722,0.4314,5267,5248,19,4395,853,665700.0,2009.0,120,62,98,167,853,31.3,9690,1067,278,699,3990,2042,522,163,7535,7306,216,11707,7134,4581,177,598,1561,187530.0,5573,3.02,2.87,69.32,83.75,0.36,52.4,19.58,33.6,8.38,21.88,0.3935
07450,ZCTA5 07450,zcta,,,07450,2023,26076,41.1,18228,590,4278,2660,8816,2.94,217250.0,98259.0,942,25726,0.4511,9166,8816,350,7394,1422,882700.0,2340.0,122,6,129,328,1422,26.6,16767,1072,267,768,7245,4316,1142,813,13236,12776,457,19743,12528,6274,550,1528,3587,318020.0,8941,3.66,3.45,80.61,83.87,3.82,41.14,23.07,35.6,12.2,28.63,0.4735
